code_2022,code_2017,level_2022,level_2017,split,description_2022,description_2017
4002925000,4002925000,B,B,False,Wholesale sales of raw milk and cream,Wholesale sales of raw milk and cream
4002950000,4002950000,B,B,False,Wholesale sales of brewers' products,Wholesale sales of brewers' products
4002970000,4002970000,B,B,False,"Wholesale sales of inedible animal or vegetable greases and oils, including linseed and cottonseed oil","Wholesale sales of inedible animal or vegetable greases and oil, including linseed and cottonseed oil"
4002975000,4002975000,B,B,False,"Wholesale sales of raw sugar, nuts, and other raw farm products used in food production",Wholesale sales of raw sugar and other raw farm products used in food production
4002975003,4002975003,D,D,False,Wholesale sales of raw sugar,Wholesale sales of raw sugar
4002975006,4002975006,D,D,False,Wholesale sales of other raw farm products used in food production,Wholesale sales of other raw farm products used in food production
4003000000,4003000000,B,B,False,Wholesale sales of live poultry,Wholesale sales of live poultry
4003025000,4003025000,B,B,False,Wholesale sales of livestock,Wholesale sales of livestock
4003025003,4003025003,D,D,False,Wholesale sales of cattle,Wholesale sales of cattle
4003025006,4003025006,D,D,False,Wholesale sales of hogs,Wholesale sales of hogs
4003025009,4003025009,D,D,False,Wholesale sales of sheep,Wholesale sales of sheep
4003025012,4003025012,D,D,False,Wholesale sales of goats,Wholesale sales of goats
4003025015,4003025015,D,D,False,"Wholesale sales of horses, mules, and donkeys","Wholesale sales of horses, mules, and donkeys"
4003050000,4003050000,B,B,False,Wholesale sales of materials and supplies for tobacco manufacturing,Wholesale sales of materials and supplies for tobacco manufacturing
4003050003,4003050003,D,D,False,Wholesale sales of leaf tobacco stemmed at this location,Wholesale sales of leaf tobacco stemmed and re-dried at this location
4003050006,4003050006,D,D,False,Wholesale sales of all other leaf tobacco,Wholesale sales of all other leaf tobacco
4003075000,4003075000,B,B,False,Wholesale sales of yarn,Wholesale sales of yarns
4003075003,4003075000,D,B,True,Wholesale sales of non-industrial yarn,Wholesale sales of yarns
4003075006,4003075000,D,B,True,Wholesale sales of industrial yarn,Wholesale sales of yarns
4003100000,4003100000,B,B,False,"Wholesale sales of recyclable textiles, including rags and textile scraps","Wholesale sales of recyclable textiles, including rags and textile scraps"
4003125000,4003125000,B,B,False,Wholesale sales of other materials and supplies for textile mills,Wholesale sales of other materials and supplies for textile mills
4003125003,4003125003,D,D,False,"Wholesale sales of wool, wool tops, and mohair","Wholesale sales of wool, wool tops, and mohair"
4003125006,4003125006,D,D,False,Wholesale sales of raw cotton,Wholesale sales of raw cotton
4003125009,4003125009,D,D,False,Wholesale sales of organic fibers,Wholesale sales of organic fibers
4003125012,4003125012,D,D,False,Wholesale sales of synthetic fibers,Wholesale sales of synthetic fibers
4003150000,4003150000,B,B,False,Wholesale sales of knit and woven piece goods,Wholesale sales of knit and woven piece goods
4003150006,4003150006,D,D,False,"Wholesale sales of cotton, including blends","Wholesale sales of cotton, including blends"
4003150009,4003150009,D,D,False,"Wholesale sales of synthetics, except synthetic knits","Wholesale sales of synthetics, except synthetic knits"
4003150012,4003150012,D,D,False,Wholesale sales of other knit fabrics,Wholesale sales of other knit fabrics
4003150015,4003150015,D,D,False,Wholesale sales of woolen and worsted piece goods,Wholesale sales of woolen and worsted piece goods
4003150017,4003150017,D,D,False,Wholesale sales of felt piece goods,Wholesale sales of felt piece goods
4003150018,4003150018,D,D,False,Wholesale sales of other piece goods,Wholesale sales of other piece goods
4003175000,4003175000,B,B,False,"Wholesale sales of notions, including buttons, ribbons, lace, sewing accessories, zippers, and bindings","Wholesale sales of notions, including buttons, ribbons, lace, sewing accessories, zippers, and bindings"
4003200000,4003200000,B,B,False,"Wholesale sales of hides, skins, and pelts","Wholesale sales of hides, skins, and pelts"
4003210000,4003210000,B,B,False,Wholesale sales of leather cut stock for shoes and boots,Wholesale sales of leather cut stock for shoes and boots
4003225000,4003225000,B,B,False,Wholesale sales of pulpwood,Wholesale sales of pulpwood
4003250000,4003250000,B,B,False,Wholesale sales of wood pulp,Wholesale sales of wood pulp
4003275000,4003275000,B,B,False,Wholesale sales of recyclable paper and paperboard,Wholesale sales of recyclable paper and paperboard
4003300000,4003300000,B,B,False,Wholesale sales of printing paper,Wholesale sales of printing paper
4003300003,4003300003,D,D,False,Wholesale sales of newsprint,Wholesale sales of newsprint
4003300006,4003300006,D,D,False,Wholesale sales of fine roll paper,Wholesale sales of fine roll paper
4003300009,4003300009,D,D,False,"Wholesale sales of other printing and writing paper, including paper used in brochures, catalogs, and direct mail","Wholesale sales of other printing and writing paper, including paper used in brochures, catalogs, and direct mail"
4003310000,4003310000,B,B,False,"Wholesale sales of ink and printing trades supplies, except paper","Wholesale sales of ink and printing trades supplies, except paper"
4003310003,4003310003,D,D,False,Wholesale sales of printing trades supplies,Wholesale sales of printing trades supplies
4003310006,4003310006,D,D,False,Wholesale sales of printing and duplicating inks,Wholesale sales of printing and duplicating inks
4003325000,4003325000,B,B,False,Wholesale sales of crude oil,Wholesale sales of crude oil
4003355000,4003350000,B,B,True,Wholesale sales of asphalt,"Wholesale sales of other petroleum products, including asphalt, road oil, and wax"
